,pred,real
759,4.5562499999999995,3.244515941217335
760,2.98125,1.434884336100518
761,2.41875,-0.6105205222396002
762,0.73125,-1.8302881478423605
763,-0.16875000000000004,-3.1609603526047367
764,-1.74375,-5.0915385524177
765,-2.53125,-5.319664238873161
766,-2.98125,-5.739914500139869
767,-3.20625,-6.799215375780497
768,-3.7687500000000003,-7.747571324600007
769,-4.331250000000001,-8.475833406654832
770,-5.23125,-8.65703642857922
771,-5.23125,-8.771535670219999
772,-4.893750000000001,-8.210569081020653
773,-4.4437500000000005,-7.849434937079898
774,-4.55625,-7.160078825003228
775,-4.331250000000001,-6.285780101326665
776,-3.65625,-5.600488292149428
777,-3.4312500000000004,-4.302248928650905
778,-2.6437500000000003,-3.9640113632237046
779,-2.08125,-3.2284351945672407
780,-1.40625,-2.0421092711546933
781,-0.61875,0.2511367380867682
782,0.61875,1.713774001383191
783,1.63125,3.715377131624837
784,2.8687500000000004,6.319094551635477
785,4.66875,7.764017144836498
786,5.79375,8.507908626510016
787,6.69375,9.20909162616144
788,7.36875,10.354289039482737
789,8.15625,10.586358128928715
790,8.26875,11.912349578639896
791,9.16875,13.097457312630654
792,9.50625,13.564481384699596
793,10.293750000000001,14.79086995832881
794,10.74375,14.91111030986946
795,11.08125,15.004074233209517
796,11.53125,14.888371066843
797,10.96875,13.40828788544977
798,10.96875,11.725491341453129
799,9.39375,9.759077894801012
800,8.381250000000001,7.974275735615298
801,7.36875,7.998278984043014
802,5.68125,5.854690878442742
803,4.21875,3.799181843099647
804,2.75625,2.043246945058492
805,1.06875,-1.108453484469768
806,-0.61875,-2.963718380129899
807,-1.8562500000000002,-4.4592987172041685
808,-2.64375,-4.600788928506136
809,-3.4312500000000004,-5.981931502998892
810,-3.65625,-6.288903199789433
811,-3.4312500000000004,-6.573846809809463
812,-3.8812500000000005,-6.894997667206163
813,-3.65625,-7.188748370960045
814,-3.4312500000000004,-7.312568744331403
815,-3.65625,-7.314217737159664
816,-3.7687500000000003,-7.17654827468131
817,-4.21875,-6.102114542818305
818,-3.65625,-5.246445447046484
819,-2.86875,-3.292517207908568
820,-2.3062500000000004,-2.2146946283635165
821,-1.06875,-0.995060229883868
822,0.05624999999999997,0.4976391098619677
823,0.28125,0.5453098492066053
824,1.5187500000000003,0.6721436094086313
825,1.51875,0.8813403118452552
826,0.95625,1.4700142604799795
827,1.85625,2.319183712053369
828,2.41875,4.075625508888978
829,2.8687500000000004,5.6600974259695365
830,4.4437500000000005,6.867359200985104
831,4.78125,7.669703434084158
832,5.5687500000000005,8.449857280178232
833,6.46875,9.399743886257824
834,7.143750000000001,10.063814930371732
835,7.706250000000001,11.141732284906066
836,8.15625,9.862216546086447
837,8.26875,10.36831898630705
838,8.15625,8.987974645315562
839,7.81875,8.372458970807868
840,7.481250000000001,8.098495951712982
841,7.706250000000001,8.427225825434148
842,6.918750000000001,8.261100774164847
843,6.24375,7.938007536931475
844,5.68125,6.90705888692962
845,5.456250000000001,5.7567947321141535
846,4.5562499999999995,5.0046661140427
847,3.65625,2.772331336283779
848,2.98125,3.046226725771163
849,2.53125,1.982658828627882
850,1.5187500000000003,1.0552704056317836
851,1.5187500000000003,0.156579970397209
852,0.84375,0.4606831484016858
853,0.39375000000000004,0.0076306576817706
854,0.61875,-0.0644486915019435
855,0.95625,-0.5900522073199574
856,0.50625,-1.4466642978468502
857,-0.50625,-2.1024271644153707
858,-0.84375,-2.6412516760122484
859,-0.84375,-2.9812854215891624
860,-0.61875,-2.9646991934502243
861,-1.2937500000000002,-2.8060352696795
862,-1.06875,-2.698612832503368
863,-0.95625,-2.231019373163768
864,-0.61875,-2.1709622925928977
865,-0.39375000000000004,-1.7019577954549834
866,-0.50625,-1.2532983264835045
867,-0.16875000000000004,-1.2595307962251507
868,0.61875,-0.9439354567110247
869,0.16875000000000007,0.2882194374315932
870,1.06875,1.1567888355929894
871,1.2937500000000002,1.886382787491198
872,2.19375,2.374135891256908
873,2.19375,3.397691755243623
874,2.41875,2.9393527492326577
875,2.8687500000000004,3.368036252678146
876,2.98125,3.995771542187072
877,3.0937500000000004,4.757582500524757
878,3.76875,5.28276272682924
879,4.33125,6.1385192863177895
880,4.5562499999999995,7.009461551866321
881,5.11875,7.473070808015444
882,5.23125,7.845043900438616
883,5.23125,7.9455794584604655
884,5.0062500000000005,7.741631138554465
885,4.78125,7.925833785933265
886,4.78125,7.50132527274036
887,4.66875,7.334076575576261
888,4.4437500000000005,7.092018097896454
889,4.66875,6.8992574201937655
890,4.893750000000001,6.147935159789225
891,4.21875,5.244801511831438
892,4.4437500000000005,4.720317888786193
893,3.88125,3.817462348127706
894,3.4312500000000004,2.99612504515441
895,3.3187500000000005,2.9220089449339453
896,2.98125,2.695836515664614
897,2.41875,1.8271277156725405
898,2.41875,1.5227775015733214
899,1.96875,0.4261502855623513
900,1.2937500000000002,-0.3488162705377418
901,0.61875,-1.006578936009405
902,0.84375,-1.0731732633961806
903,0.16875,-0.750172621363945
904,0.61875,-0.3562760222032992
905,1.1812500000000001,-0.6725182423396611
906,0.39375000000000004,-1.0808958163045237
907,0.28125,-1.776392143374447
908,-0.05624999999999997,-2.686668811791031
909,-0.61875,-2.9777063773678423
910,-1.40625,-3.032340054359812
911,-1.63125,-2.698023043705133
912,-1.74375,-2.1689575046752934
913,-1.8562500000000002,-1.5628776952124193
914,-0.61875,-0.4201982714262741
915,-0.39375000000000004,0.7888071403533194
916,0.39375000000000004,1.8785879455819976
917,0.84375,2.8436621785083327
918,1.7437500000000001,4.125807750995576
919,2.53125,5.585810730401546
920,3.4312500000000004,6.293441198628357
921,4.21875,6.567589965642818
922,5.00625,7.306978870755654
923,4.66875,7.621634125069636
924,5.11875,7.112953040343127
925,5.11875,7.123789999278556
926,5.11875,7.597399315898584
927,5.5687500000000005,7.481173637145759
928,5.906250000000001,8.062574704835777
929,6.1312500000000005,8.608869364521853
930,6.80625,9.61039454988331
931,6.69375,9.824488476453922
932,6.80625,9.180808003519376
933,6.581250000000001,8.545439573205035
934,6.24375,6.98919040437682
935,5.68125,5.481370009400278
936,5.00625,4.197569814516228
937,3.9937500000000004,3.473180189085832
938,3.54375,3.6300068737438265
939,2.98125,2.7886609212383773
